place_id,neighborhood,value
ChIJQWJcZ0vxNIgR4EY0p31x-BU,Mount Washington,18.478613544670363
ChIJKcgUmvfzNIgRBLShl8PA9U8,Central Northside,19.86723828152763
ChIJrU-zYQT0NIgRDOEgCd7HCKk,Allegheny-West,20.63412173611436
ChIJje1fLV3zNIgRPJ7_uwJbcxI,North Shore,17.903741057649967
ChIJxTDgjgT0NIgRewoOyzRCUxE,Allegheny-West,20.6799236618195
ChIJe02f2ln0NIgRuSKZiAt1vyg,Brighton Heights,32.09563621632931
ChIJ61FkY1r0NIgRII7jzrAhpqM,Brighton Heights,29.476581801002155
ChIJNcn3HWj0NIgRSw7-siX98oE,Brighton Heights,28.46544425060163
ChIJDYClFV71NIgRhvMb_CtJ2L4,Perry North,35.51806129235751
ChIJHWATNfDzNIgRDHPJXMN4wFw,East Allegheny,21.8477879238438
ChIJm-T3ZwT0NIgRXhIHSZHyBB0,Allegheny-West,20.548841873120452
ChIJhxsVUjH1NIgRNfLs1waTrkc,Manchester,23.38404205752802
ChIJDS_4ZA_0NIgRm4werE0wkBo,California-Kirkbride,20.9899745092253
ChIJbXv84wX0NIgRocFxXgoWztk,Central Northside,20.546006916701447
ChIJaZkHl_f1NIgRDo8-Ih0S-68,Central Northside,21.0898210671126
ChIJV-WNXQT0NIgRIlshvd0VSxE,Allegheny-West,20.594145046032644
ChIJjwuJs67zNIgRf-pZyHcOnq0,Central Northside,20.019066519666175
ChIJ-2C3sPfzNIgRpVpqW11Hncs,East Allegheny,19.36848211051599
ChIJR4nVEVbxNIgRbbtd9j788xU,Downtown,17.071680326656185
ChIJ35Bl9PjzNIgRTIhia8PVFEY,Allegheny Center,18.375269068364226
ChIJGRG_kPrzNIgRJRT0EjM9vSI,East Allegheny,19.726136306610293
ChIJp2EIZfDzNIgRq-iQ1IuOs3Y,East Allegheny,20.689847274157255
ChIJZapX9vjzNIgRSu7rbfVfChA,Allegheny Center,18.619930591032926
ChIJ09EneFjxNIgRypwsHoGxIE8,Downtown,15.826466244671726
ChIJTySFk8PzNIgR9oYnssqat_A,Central Northside,20.479289792028602
ChIJl6nD-7HzNIgRcECP9TxqAgI,Allegheny Center,18.619930591032926
ChIJL9Eeh873NIgR2hDDPRrp9eQ,West End,21.71571249549791
ChIJT3VNbcL2NIgRJhpHdjLRND0,Banksville,21.597983486009827
ChIJa_26Rt32NIgR_dkqGwuJicE,Banksville,22.123782886527714
ChIJC2lwoS73NIgRD03ZeaPgShI,Duquesne Heights,19.387145457453116
ChIJi3B3Jdn2NIgRIBfXm2xDBdU,Beechview,23.163799293161354
ChIJwW2TOhvxNIgRjQgQNnvtL1g,Mount Washington,18.154038492194285
ChIJuWIkXnf3NIgRTkga-T2a3OU,Beechview,22.914621156498722
ChIJsZMZQkvxNIgRTT3U6FiRBx4,Mount Washington,18.541807255140164
ChIJNeGZU0rxNIgRF4szdKzPtMI,Mount Washington,18.79004331798632
ChIJs2Jlv1bxNIgR1BjwPx-efhY,Downtown,16.558152616367376
ChIJocY703XxNIgRA9d4UXqFr3Y,South Side Flats,17.080750092443253
ChIJEX3InVbxNIgR7Ks0egVltU0,Downtown,16.819899281477504
ChIJx5zxCnHxNIgRPH6fkywaXag,South Side Flats,16.15300630762949
ChIJp-Y2qlr3NIgRnaDZ8mfO25w,Beechview,23.0028504514015
ChIJVVUibMvzNIgRVZ1yKw3j6MI,Polish Hill,29.324894216579573
ChIJe3ympVbxNIgRq2bl_i37GQA,Downtown,16.60997759862013
ChIJw15qL3TxNIgR1-JYqkctWxo,South Side Flats,16.899575333492706
ChIJ9buawkvyNIgRtuSs0OqiK6I,Lower Lawrenceville,34.69319584171843
ChIJJdPcGIrzNIgR4he_3_nQQxM,Strip District,21.546273947734615
ChIJT1r2IFj3NIgRrJ8iwasf9HE,Beechview,22.91069784858653
ChIJ9xkce932NIgRSiyVq84hrKY,Banksville,22.58290811865987
ChIJP26l3tzzNIgRyle3s1NMfac,Beechview,24.215286091825508
ChIJUTCorzr3NIgRufBFZYqcUZU,Beechview,23.02404682784985
ChIJV5T8ZFj3NIgRwPq8B4iUjYQ,Banksville,21.7726390808725
ChIJ4122GCj3NIgR4EygOp9VQyw,Brookline,23.423871327372094
ChIJ9R6o7hz3NIgRoXHX6b9F_yI,Banksville,25.099565021798412
ChIJscaPKe_xNIgR2QpQkr3O8h8,South Shore,17.50602487893484
ChIJt1-O1Tr3NIgRuWJRAaD-mmc,Brookline,25.383044910912346
ChIJXTWUdlX3NIgRLsxLV-6novE,Beechview,24.198047424255208
ChIJv-X66E3xNIgR4rFcM-iZBxQ,South Shore,17.49047724638359
ChIJsb73t8v3NIgRXRpXRGzmj0U,Banksville,25.48953718815641
ChIJq8aTMiD3NIgRhl34BM3M62I,Beechview,24.403874602259336
ChIJnxGpywT3NIgR8_qyfVf3EM4,Banksville,25.75434063818829
ChIJsf3U_i7xNIgRxQxY564cOZI,Downtown,16.363695721705714
ChIJRVKiym7xNIgRPlAkUzhu6q4,South Side Flats,16.72967349232679
ChIJfQnDg-LzNIgRW_Yv4dBCzIc,Central Oakland,24.862426161918453
ChIJeSJPCur3NIgRG2JwDtlfD3s,Beechview,24.169497810019546
ChIJAUeyl8f3NIgRTwaDXz1HcGs,Brookline,25.411031671360085
ChIJPVFI4jD3NIgR5Jo9EvY00m8,Brookline,25.607060304273073
ChIJ1Vd4DgX3NIgRFCXOWfWXvOw,Banksville,25.922893242274583
ChIJ7UXxRAP0NIgRnHHdP7MB1zY,Chateau,20.759217540477092
ChIJ59EdawP0NIgRRbOjAheTl7U,Chateau,20.673697184359874
ChIJ0wO9t0b0NIgR1aZ3xP_Knco,Marshall-Shadeland,26.581992223221633
ChIJb6K0JAT0NIgRDyAPYKZrgVw,Allegheny-West,20.352108185129385
ChIJk17kWQL0NIgRMkFV0rbi3l0,North Shore,20.08773741297589
ChIJM_ImXwP0NIgRgEEMEoJeE9c,Chateau,20.84723058766241
ChIJBRq4_cX1NIgR_V4__5IL_-Q,Allegheny-West,20.594145046032644
ChIJ2_KpOwL0NIgRlwzYNY03vzI,North Shore,19.756222747704104
ChIJezxPEXzzNIgRRVigvGgRNHQ,North Shore,17.850191643903457
ChIJI2q7FAL0NIgRUoBKaGaPw3A,North Shore,19.787316125477123
ChIJg888LAD0NIgRv6CEQUat1uc,North Shore,18.861471563958904
ChIJkzZRclbxNIgRVOheuNrywO8,Downtown,16.995724350891415
ChIJHaLGRefzNIgRf_UaVEuRZtE,Downtown,16.954481461496183
ChIJK5NZfKLzNIgR6G1JvYJpRLw,Central Northside,19.463605764872128
ChIJU-E_KhvzNIgRfi53Eoj79i8,East Allegheny,19.69240954645035
ChIJ4ws4DVbxNIgRfdiGwIuzWB4,Downtown,17.02033392176158
ChIJ90_BBVbxNIgRMNH1vKBRHmc,Downtown,17.00120161713961
ChIJeXU5zVnxNIgR3UQGKB03IE8,Downtown,15.768361984179252
ChIJ4SPCK1HxNIgR1cH9Pmy4gFI,Downtown,16.58989049857925
ChIJReLa5-_zNIgRj2_pLh7ZKpQ,East Allegheny,21.27762263311905
ChIJsy6SvvfzNIgRTl_IG4-Rel8,Central Northside,20.10233806040358
ChIJxw4q8gP0NIgRe9Z24doswug,Allegheny-West,20.12886496899808
ChIJt1OJZVbxNIgRby17EsOaQl8,Downtown,16.879226514837914
ChIJ9y_Onk3yNIgRg1Zzijr0ge4,Central Lawrenceville,34.75867582702633
ChIJQaqAlUzxNIgRhBrec58hGCM,Mount Washington,18.168369191979703
ChIJYT9vcx30NIgRcIAOt5Q9ngM,Chateau,21.038681200741813
ChIJYwQ1VljxNIgRQTy1kUgaT0E,Downtown,15.552915916497707
ChIJN04B10nxNIgRJp6B4Afp9iI,West Oakland,23.99558766712832
ChIJ2YbrXVjxNIgRhCOLgZcNS4k,Downtown,15.554852330820484
ChIJS5rmxDr3NIgRUf_lWo0F_AU,Brookline,25.457618718932288
ChIJv_rbhDr3NIgRUBkvX7v9iiY,Brookline,25.535863783741657
ChIJr4Wg9TD3NIgR8jYspDUxnz8,Brookline,25.569913287342853
ChIJn-G15zD3NIgRr6pChHoTvvg,Brookline,25.68166080255827
ChIJQ9yvbpX3NIgRc042Rjs7NTk,Brookline,25.57730018236056
ChIJA05yFiD3NIgRgQjy44EeirI,Brookline,25.19608970300621
ChIJuXiLVh_3NIgR1gEbGJ7L4Ps,Beechview,24.84054760544535
ChIJzSivPST3NIgRi2_ge7NCRnM,Beechview,24.653394782485854
ChIJM0mc_tX3NIgRt5RrS_GeFIY,Brookline,25.649469476296225
ChIJXYG7tf73NIgRy-hEEhs2izg,Brookline,25.41217502243272
ChIJofC1eTD3NIgRdfPYN3H9CxI,Brookline,25.555019047181258
ChIJD-2ViDD3NIgRYov1UwTv3rg,Brookline,25.609331084131497
ChIJ3ejbFb_zNIgRbaGSDkFD6Jw,Troy Hill,29.888417534745415
ChIJQXXnMXXzNIgRfNk6_IE9l7g,Troy Hill,31.43111980801684
ChIJ81YsC1LyNIgRRnRiwcOybnk,Central Lawrenceville,34.78181156551936
ChIJm-4CqZzzNIgR7EX7MH7PMTg,Lower Lawrenceville,34.70312617599788
ChIJ41sM7mjzNIgRgxftFyYQwM0,Garfield,35.022343092588216
ChIJnUb3DUzzNIgRZorWWibf-lI,Strip District,25.019312379546296
ChIJw5DqBxHyNIgRFODaRgikWLg,Shadyside,35.6151597539602
ChIJ-6roCurzNIgRjTcSLTAsu9Y,Troy Hill,26.060630492909677
ChIJx_dVIsHzNIgRVOx-Y_MMsvQ,East Allegheny,19.475860983592597
ChIJyYvQIvzzNIgRxWHi73BFA8U,Central Northside,20.097593917522232
ChIJWc78NOLzNIgRcQKCaa4pSCU,Strip District,16.04444452426297
ChIJpc-qDFjxNIgRSxroybLDy4s,Downtown,15.94014754690361
ChIJZddMBN3zNIgRJiPR3CQJf-w,Strip District,20.93642964725702
ChIJ1QoHqfrzNIgRXO5PEaJO_vs,East Allegheny,20.304428843336634
ChIJQcMWoeLzNIgRHz4LnivIm98,Downtown,15.996923333081233
ChIJA8jyCVjxNIgRaTBDzIS-Fvg,Downtown,16.059292210978597
ChIJrwpSeeLzNIgRbnjwmHTf43k,Downtown,15.638092610696905
ChIJaxLB3NzzNIgRc7BqXp2MCR4,Strip District,21.24618183906184
ChIJMUZha1nzNIgRuii2YvwHVEE,Strip District,20.818165394992732
ChIJddZ3-lTxNIgRh9LKI1XZ1kY,Downtown,17.530972630432508
ChIJa7HnU_7zNIgRWgV7Uen_R4M,North Shore,18.102854059769253
ChIJvfMuIwD0NIgR_OKU1NP3Exw,North Shore,18.821867369193193
